Date,Revenue,COGS,Split,year,month,day,day_of_week,is_weekend,quarter,is_month_start,is_month_end,is_near_payday,month_sin,month_cos,dow_sin,dow_cos,is_public_holiday,is_tet,days_to_tet,days_since_tet,is_commercial_event,active_promos,total_discount_value,max_discount_value,stackable_promos,rev_lag_1,cogs_lag_1,rev_lag_7,cogs_lag_7,rev_lag_14,cogs_lag_14,rev_lag_30,cogs_lag_30,rev_lag_365,cogs_lag_365,rev_rolling_mean_7,cogs_rolling_mean_7,rev_rolling_std_7,cogs_rolling_std_7,rev_rolling_mean_14,cogs_rolling_mean_14,rev_rolling_std_14,cogs_rolling_std_14,rev_rolling_mean_30,cogs_rolling_mean_30,rev_rolling_std_30,cogs_rolling_std_30
2015-11-14,4369752.69,3445998.98,Train,2015,11,14,5,1,4,0,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,48,264,0,0.0,0.0,0.0,0.0,3144926.75,2547598.28,2523233.52,2111797.74,5833943.99,4766615.28,3768908.71,2948986.13,4104922.66,3206387.48,3332502.287142857,2710704.431428571,564930.7796419095,441851.3049295008,3438828.9842857146,2801948.845,1144687.330370019,926428.0016162202,4244011.185333333,3425267.0736666666,1462857.8795566391,1179772.5749398393
2015-11-15,4297274.47,3488973.66,Train,2015,11,15,6,1,4,0,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,47,265,0,0.0,0.0,0.0,0.0,4369752.69,3445998.98,4183206.42,3467217.26,5794071.48,4691433.96,3821540.36,2987369.39,3332537.35,2666922.09,3596290.7399999998,2901304.6085714283,555091.9954460944,427992.4667250138,3334243.8914285717,2707619.1092857146,961206.3161312264,763987.914591334,4264039.318,3441834.168666667,1460239.669494916,1176338.3975998138
2015-11-16,4316238.63,3541079.15,Train,2015,11,16,0,0,4,0,0,1,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,46,266,0,0.0,0.0,0.0,0.0,4297274.47,3488973.66,3409517.01,2730600.71,2770297.66,2300656.83,3662021.88,2894880.7,3926705.12,3165100.53,3612586.1757142856,2904412.665714286,576456.4346315897,432838.59082915104,3227329.819285714,2621729.087857143,719378.7936863671,565652.9357514023,4279897.121666667,3458554.3109999998,1457849.7631788172,1173216.7061216997
2015-11-17,3035948.85,2418023.08,Train,2015,11,17,1,0,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,45,267,0,0.0,0.0,0.0,0.0,4316238.63,3541079.15,3237404.66,2600539.96,2095237.3,1642341.12,4235369.07,3332133.13,3901928.25,3135379.39,3742117.8357142857,3020195.3000000003,623197.7561912601,483974.82057684596,3337754.1742857145,2710330.6821428575,761259.6091813867,607120.3096631597,4301704.346666667,3480094.2593333335,1453174.1271071213,1168433.2137415323
2015-11-18,3208924.12,2787131.03,Train,2015,11,18,2,0,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,44,268,0,1.0,20.0,20.0,1.0,3035948.85,2418023.08,2928494.89,2445001.94,2658412.16,2230527.42,6150586.07,4953145.42,2299920.21,1777742.22,3713338.4342857143,2994121.46,654267.291065606,514316.96192411846,3404947.8564285715,2765736.536428571,680369.7468416939,533032.0110929982,4261723.672666666,3449623.9243333335,1471446.8512636707,1184236.9655835733
2015-11-19,2934934.24,2722267.8,Train,2015,11,19,3,0,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,43,269,0,1.0,20.0,20.0,1.0,3208924.12,2787131.03,3900732.76,3072175.13,2550367.78,2095931.27,5151254.9,4073078.24,2365334.24,2037392.28,3753399.7528571426,3042997.0442857146,604926.1904948349,467568.6501518259,3444270.1392857144,2805493.9371428574,649094.1186714672,510315.16930777906,4163668.2743333336,3377423.444666667,1438889.1687026632,1155079.2060939842
2015-11-20,3389498.76,3170548.9,Train,2015,11,20,4,0,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,42,270,1,1.0,20.0,20.0,1.0,2934934.24,2722267.8,3144926.75,2547598.28,3113759.4,2524846.93,3861128.76,3112793.66,2712056.74,2364468.06,3615428.535714286,2993010.2828571424,672128.5292639495,482398.14276454813,3471739.172142857,2850232.2607142855,615629.7110876155,469115.9116474194,4089790.9189999998,3332396.43,1443324.5056476423,1153353.4548279739
2015-11-21,2291920.41,2320486.62,Train,2015,11,21,5,1,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,41,271,0,1.0,20.0,20.0,1.0,3389498.76,3170548.9,4369752.69,3445998.98,2523233.52,2111797.74,3503062.58,2822517.81,2642726.69,2469983.77,3650367.3942857147,3082003.228571429,649572.657653884,442330.51489347726,3491434.840714286,2896353.8299999996,607655.1610867025,466398.0595274196,4074069.919,3334321.604666666,1448460.4366450806,1153022.4093673532
2015-11-22,3070301.17,3152837.2,Train,2015,11,22,6,1,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,40,272,0,1.0,20.0,20.0,1.0,2291920.41,2320486.62,4297274.47,3488973.66,4183206.42,3467217.26,4220053.16,3535441.18,2355839.63,2373102.5,3353534.2114285715,2921215.748571429,735159.9895871244,489963.2721667977,3474912.4757142854,2911260.1785714286,638374.2310182118,442096.13861441537,4033698.513333333,3317587.231666667,1481427.5901238858,1164294.6168996466
2015-11-23,2329823.55,2370762.85,Train,2015,11,23,0,0,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,39,273,0,1.0,20.0,20.0,1.0,3070301.17,3152837.2,4316238.63,3541079.15,3409517.01,2730600.71,3836294.44,2963519.26,2702782.41,2732923.6,3178252.3114285716,2873196.2542857146,607902.1755970232,438851.22695250594,3395419.243571428,2888804.46,612142.7137883392,419069.3439819478,3995373.4469999997,3304833.7656666664,1491279.7732860593,1163921.424599093
2015-11-24,1994420.05,2017128.44,Train,2015,11,24,1,0,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,38,274,0,1.0,20.0,20.0,1.0,2329823.55,2370762.85,3035948.85,2418023.08,3237404.66,2600539.96,4371735.18,3592252.8,2994851.12,2989623.83,2894478.7285714285,2706008.2114285715,423949.0355070078,357363.3230620977,3318298.2821428576,2863101.7557142857,675014.0490862943,440029.57705852145,3945157.7506666663,3285075.218666666,1521870.9826636245,1174894.8636002317
2015-11-25,1994246.64,2069297.94,Train,2015,11,25,2,0,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,37,275,0,1.0,20.0,20.0,1.0,1994420.05,2017128.44,3208924.12,2787131.03,2928494.89,2445001.94,5670407.54,4548016.77,1951300.95,1961306.08,2745688.9,2648737.5485714287,534403.0386413168,434916.0205930135,3229513.6671428573,2821429.5042857146,762542.4805023558,491431.07003197604,3865913.913,3232571.073333333,1560301.35294076,1195704.822928414
2015-11-26,3361942.92,3392781.25,Train,2015,11,26,3,0,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,36,276,0,1.0,20.0,20.0,1.0,1994246.64,2069297.94,2934934.24,2722267.8,3900732.76,3072175.13,5227347.01,4220293.85,3005133.94,3070985.43,2572163.5457142857,2546189.964285714,555700.8948556157,479217.61319717765,3162781.6492857146,2794593.5042857146,828903.4230963357,522823.7121633049,3743375.216333333,3149947.1123333336,1558050.7075673987,1187283.1361699083
2015-11-27,5242225.8,5137790.23,Train,2015,11,27,4,0,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,35,277,0,1.0,20.0,20.0,1.0,3361942.92,3392781.25,3389498.76,3170548.9,3144926.75,2547598.28,7029977.95,5631491.38,4582936.62,4552287.3,2633164.785714286,2641977.6,621680.75029228,577261.2966294417,3124296.660714286,2817493.9414285715,804143.574617598,542566.2130378278,3681195.0799999996,3122363.359,1533819.499393159,1171060.4756861536
2015-11-28,5114979.4,5281806.7,Train,2015,11,28,5,1,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,34,278,0,1.0,20.0,20.0,1.0,5242225.8,5137790.23,2291920.41,2320486.62,4369752.69,3445998.98,7420192.54,6015934.85,3803816.23,3776489.22,2897840.077142857,2923012.075714286,1159289.2188794715,1110271.2924192355,3274103.7357142856,3002507.6521428567,983612.5548262919,816117.705333348,3621603.341666667,3105906.6539999996,1430473.7626695372,1137574.4590425398
2015-11-29,5018236.03,4955536.7,Train,2015,11,29,6,1,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,33,279,0,1.0,20.0,20.0,1.0,5114979.4,5281806.7,3070301.17,3152837.2,4297274.47,3488973.66,7246849.63,5898873.81,3693923.36,3714680.69,3301134.2185714287,3346057.8014285713,1382856.5809232092,1375034.2667900638,3327334.215,3133636.775,1064320.850970483,1015889.801416301,3544762.9036666667,3081435.7156666666,1272591.1518256068,1079215.9662121935
2015-11-30,4031497.64,4065929.95,Train,2015,11,30,0,0,4,0,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,32,280,0,1.0,20.0,20.0,1.0,5018236.03,4955536.7,2329823.55,2370762.85,4316238.63,3541079.15,5833943.99,4766615.28,4164373.0,4139199.1,3579410.6271428573,3603586.3014285713,1518049.425959863,1496281.8938414147,3378831.4692857144,3238391.277857143,1130260.7823129955,1125092.9228219038,3470475.783666667,3049991.1453333334,1102743.8910819173,1005521.6557291301
2015-12-01,3221463.05,3262618.05,Train,2015,12,1,1,0,4,1,0,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,31,281,0,1.0,20.0,20.0,1.0,4031497.64,4065929.95,1994420.05,2017128.44,3035948.85,2418023.08,5794071.48,4691433.96,3293606.72,3371041.49,3822506.9257142856,3845753.0300000003,1417514.7553094588,1397411.4134724909,3358492.827142857,3275880.6207142854,1114547.5925507802,1144531.0460268368,3410394.2386666667,3026634.9676666665,1015156.6617621776,971846.946019205
2015-12-02,953639.35,978207.15,Train,2015,12,2,2,0,4,0,0,1,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,30,282,0,1.0,20.0,20.0,1.0,3221463.05,3262618.05,1994246.64,2069297.94,3208924.12,2787131.03,2770297.66,2300656.83,1913468.28,1934027.84,3997798.782857143,4023680.117142857,1215205.7410325576,1189616.4736580774,3371743.841428571,3336208.8328571427,1111516.5198297568,1117781.8188870372,3324640.6243333337,2979007.770666667,910076.0809754865,921134.7937897021
2015-12-03,1852279.15,1907081.99,Train,2015,12,3,3,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,29,283,0,1.0,20.0,20.0,1.0,953639.35,978207.15,3361942.92,3392781.25,2934934.24,2722267.8,2095237.3,1642341.12,1725054.96,1639460.56,3849140.598571428,3867810.0042857146,1525250.8335489554,1515275.089495943,3210652.072142857,3206999.9842857146,1286572.9049283925,1279050.942069815,3264085.3473333335,2934926.1146666673,1003841.902570858,984201.712130464
2015-12-04,2076429.7,2095572.96,Train,2015,12,4,4,0,4,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,28,284,0,1.0,20.0,20.0,1.0,1852279.15,1907081.99,5242225.8,5137790.23,3389498.76,3170548.9,2658412.16,2230527.42,1490172.71,1377244.92,3633474.345714286,3655567.2528571426,1702099.2514091718,1687198.1068698068,3133319.5657142852,3148772.4264285713,1336008.410757395,1320692.7751925422,3255986.742333333,2943750.8103333334,1014520.1303952864,973339.2330143097
2015-12-05,2287846.3,2292826.58,Train,2015,12,5,5,1,4,0,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,27,285,0,1.0,20.0,20.0,1.0,2076429.7,2095572.96,5114979.4,5281806.7,2291920.41,2320486.62,2550367.78,2095931.27,1855814.16,1814623.65,3181217.7600000002,3220964.785714286,1622107.9814916477,1632700.5655049093,3039528.9185714284,3071988.430714286,1362468.7708142314,1350247.7333127088,3236587.327,2939252.328333333,1031758.6437486213,977053.9741609948
2015-12-06,2028034.94,2013778.51,Train,2015,12,6,6,1,4,0,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,26,286,0,1.0,20.0,20.0,1.0,2287846.3,2292826.58,5018236.03,4955536.7,3070301.17,3152837.2,3113759.4,2524846.93,2498471.96,2457252.11,2777341.602857143,2793967.625714286,1396678.957071683,1374309.03428435,3039237.910714286,3070012.713571429,1362641.158817586,1351451.6356864872,3227836.611,2945815.5053333337,1038868.1853304651,971841.1812601375
2015-12-07,2286683.02,2364273.69,Train,2015,12,7,0,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,25,287,0,1.0,20.0,20.0,1.0,2028034.94,2013778.51,4031497.64,4065929.95,2329823.55,2370762.85,2523233.52,2111797.74,2209128.82,2214964.0,2350170.0185714285,2373716.455714286,997229.1912440049,1002695.4341888902,2964790.322857143,2988651.378571429,1389029.943059988,1380066.1987571493,3191645.7956666662,2928779.891333333,1061641.2679804126,983879.6397709912
2015-12-08,2785090.6,2715044.46,Train,2015,12,8,1,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,24,288,0,1.0,20.0,20.0,1.0,2286683.02,2364273.69,3221463.05,3262618.05,1994420.05,2017128.44,4183206.42,3467217.26,3029845.63,2938276.72,2100910.787142857,2130622.7042857143,671944.0994181754,677646.5959672238,2961708.856428571,2988187.867142857,1390593.9005382585,1380290.7588013674,3183760.779,2937195.7563333334,1067638.3981179195,977710.87033837
2015-12-09,1648123.41,1664248.89,Train,2015,12,9,2,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,23,289,0,1.0,20.0,20.0,1.0,2785090.6,2715044.46,953639.35,978207.15,1994246.64,2069297.94,3409517.01,2730600.71,3265900.4,3069037.78,2038571.8657142855,2052397.9057142858,561888.9111900794,543527.2066493637,3018185.3242857144,3038039.011428572,1364090.5746022735,1354891.2111432585,3137156.9183333335,2912123.3296666667,1052920.2323059451,973284.6526972004
2015-12-10,2450848.03,2579079.6,Train,2015,12,10,3,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,22,290,0,1.0,20.0,20.0,1.0,1648123.41,1664248.89,1852279.15,1907081.99,3361942.92,3392781.25,3237404.66,2600539.96,2659858.85,2559688.79,2137783.8742857142,2150403.8685714286,365327.5164178831,342069.3505848944,2993462.2364285714,3009106.9364285716,1387020.1104725495,1381237.283887197,3078443.7983333333,2876578.2690000003,1085805.1725281822,999267.7328525882
2015-12-11,2027594.98,1955884.16,Train,2015,12,11,4,0,4,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,21,291,0,1.0,20.0,20.0,1.0,2450848.03,2579079.6,2076429.7,2095572.96,5242225.8,5137790.23,2928494.89,2445001.94,2499031.03,2479880.93,2223293.714285714,2246403.527142857,357327.5468339519,356397.35517652216,2928384.03,2950985.39,1389772.587114777,1380970.6057182807,3052225.244,2875862.9236666663,1091316.8069865447,999479.8132225652
2015-12-12,2888573.7,2824587.14,Train,2015,12,12,5,1,4,0,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,20,292,0,1.0,20.0,20.0,1.0,2027594.98,1955884.16,2287846.3,2292826.58,5114979.4,5281806.7,3900732.76,3072175.13,2451281.84,2348048.7,2216317.3257142855,2226447.9842857146,361129.27516441135,369905.06113648147,2698767.542857143,2723706.3850000002,1235018.1222680893,1248906.2348329448,3022195.247,2859558.9976666663,1107119.6362312718,1010677.1750424874
2015-12-13,3442735.4,3382073.59,Train,2015,12,13,6,1,4,0,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,19,293,0,1.0,20.0,20.0,1.0,2888573.7,2824587.14,2028034.94,2013778.51,5018236.03,4955536.7,3144926.75,2547598.28,2618181.33,2655502.75,2302135.525714286,2302413.7785714283,443047.216206764,434731.18971108634,2539738.564285714,2548190.702142857,1025535.1520297471,1011928.3693250347,2988456.611666667,2851306.0646666666,1094777.2639089467,1009891.7029069932
2015-12-14,3272227.86,3176504.37,Train,2015,12,14,0,0,4,0,0,1,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,18,294,0,1.0,20.0,20.0,1.0,3442735.4,3382073.59,2286683.02,2364273.69,4031497.64,4065929.95,4369752.69,3445998.98,2868448.18,2822169.24,2504235.5914285714,2497884.5042857146,594091.8701305165,569918.2107574036,2427202.805,2435800.48,792636.4945662975,786188.0460697359,2998383.566666667,2879121.908333333,1097591.5710735468,1012726.2694659457
2015-12-15,3089177.63,3106617.67,Train,2015,12,15,1,0,4,0,0,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,17,295,0,1.0,20.0,20.0,1.0,3272227.86,3176504.37,2785090.6,2715044.46,3221463.05,3262618.05,4297274.47,3488973.66,3675108.42,3622573.69,2645027.7114285715,2613917.458571429,648253.6742154147,618771.3833077651,2372969.2492857142,2372270.0814285716,694299.3972228856,671966.4581418389,2961799.4056666666,2870138.7546666665,1068203.3877325593,1008711.8144164674
2015-12-16,2310884.14,2367574.49,Train,2015,12,16,2,0,4,0,0,1,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,16,296,0,1.0,20.0,20.0,1.0,3089177.63,3106617.67,1648123.41,1664248.89,953639.35,978207.15,4316238.63,3541079.15,3587166.39,3452397.12,2688468.715714286,2669856.4885714287,669058.8723773728,646515.1134075262,2363520.290714286,2361127.197142857,682666.3924581901,657197.696095877,2921529.511,2857393.555,1038479.948197172,1003022.649822637
2015-12-17,2671287.02,2646046.82,Train,2015,12,17,3,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,15,297,0,1.0,20.0,20.0,1.0,2310884.14,2367574.49,2450848.03,2579079.6,1852279.15,1907081.99,3035948.85,2418023.08,2950563.8,2911687.56,2783148.8200000003,2770331.5742857144,529676.0251801744,502883.6538068531,2460466.347142857,2460367.7214285717,550654.2270837973,523634.24701033504,2854684.3613333334,2818276.733,1009752.5047207262,998311.8785088646
2015-12-18,2923802.97,2954646.8,Train,2015,12,18,4,0,4,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,14,298,0,1.0,20.0,20.0,1.0,2671287.02,2646046.82,2027594.98,1955884.16,2076429.7,2095572.96,3208924.12,2787131.03,2684991.91,2614938.98,2814640.104285714,2779898.3200000003,512914.4649722938,499262.8799392713,2518966.909285714,2513150.9235714287,523927.64327274467,500296.32891168114,2842528.967,2825877.524333333,1009690.0969505139,996024.8333649463
2015-12-19,2965218.72,3081409.43,Train,2015,12,19,5,1,4,0,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,13,299,0,1.0,20.0,20.0,1.0,2923802.97,2954646.8,2888573.7,2824587.14,2287846.3,2292826.58,2934934.24,2722267.8,3424258.6,3465424.79,2942669.817142857,2922578.6971428576,377761.55226896895,342688.9758323048,2579493.5714285714,2574513.3407142856,517781.2620164412,497817.2218880961,2833024.9286666666,2831461.3833333333,1007461.7973008774,996269.6533397082
2015-12-20,3613917.61,3711607.1,Train,2015,12,20,6,1,4,0,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,12,300,0,1.0,20.0,20.0,1.0,2965218.72,3081409.43,3442735.4,3382073.59,2028034.94,2013778.51,3389498.76,3170548.9,3898670.99,3764085.99,2953619.1057142853,2959267.595714286,377042.3488426182,344193.9217025613,2627877.3157142857,2630840.687142857,520075.33508970035,508002.3665981254,2834034.4113333332,2843432.7709999997,1007582.5975669606,997069.7552209466
2015-12-21,5050481.76,5131271.18,Train,2015,12,21,0,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,11,301,0,1.0,20.0,20.0,1.0,3613917.61,3711607.1,3272227.86,3176504.37,2286683.02,2364273.69,2291920.41,2320486.62,4372128.59,4286124.01,2978073.7071428574,3006343.8114285716,417440.36892181874,424765.300828006,2741154.649285714,2752114.157857143,551155.3341168105,550262.3151394019,2841515.0396666666,2861468.0443333336,1012668.9966003079,1008023.9867437275
2015-12-22,3719442.83,3727031.54,Train,2015,12,22,1,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,10,302,0,1.0,20.0,20.0,1.0,5050481.76,5131271.18,3089177.63,3106617.67,2785090.6,2715044.46,3070301.17,3152837.2,3430574.36,3435107.36,3232109.978571429,3285596.212857143,894627.1337945075,914971.9253261519,2938568.8449999997,2949756.8357142853,810027.1964717957,827384.345390756,2933467.084666667,2955160.863,1083787.7505779262,1083787.3156728628
2015-12-23,3656481.63,3646146.76,Train,2015,12,23,2,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,9,303,0,1.0,20.0,20.0,1.0,3719442.83,3727031.54,2310884.14,2367574.49,1648123.41,1664248.89,2329823.55,2370762.85,2791569.02,2665014.26,3322147.864285714,3374226.7657142854,909437.7527621421,924741.9414588412,3005308.29,3022041.627142857,834529.9564521434,849219.4563956856,2955105.14,2974300.6743333335,1093054.3871215617,1092434.356258042
2015-12-24,2398336.72,2262884.17,Train,2015,12,24,3,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,8,304,1,1.0,20.0,20.0,1.0,3656481.63,3646146.76,2671287.02,2646046.82,2450848.03,2579079.6,1994420.05,2017128.44,2610156.84,2591612.44,3514376.077142857,3556879.947142857,795081.2435433962,812192.7456017007,3148762.448571428,3163605.760714286,751802.5420217222,766640.9425138076,2999327.076,3016813.4713333333,1093721.162034633,1092953.4643123162
2015-12-25,3229207.58,3048061.85,Train,2015,12,25,4,0,4,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,7,305,1,1.0,20.0,20.0,1.0,2398336.72,2262884.17,2923802.97,2954646.8,2027594.98,1955884.16,1994246.64,2069297.94,2573745.23,2584515.85,3475383.177142857,3502142.4257142856,848236.0783484763,892727.7532041774,3145011.6407142864,3141020.3728571427,755673.3669176289,789502.5457451158,3012790.9650000003,3025005.3289999994,1083361.092031136,1086101.808477942
2015-12-26,3645783.09,3633106.61,Train,2015,12,26,5,1,4,0,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,6,306,0,1.0,20.0,20.0,1.0,3229207.58,3048061.85,2965218.72,3081409.43,2888573.7,2824587.14,3361942.92,3392781.25,2922497.3,2877653.62,3519012.4071428576,3515487.4328571423,822603.9751318325,883833.33012142,3230841.112142857,3219033.065,683817.5800000451,713710.5224779872,3053956.3296666667,3057630.7926666667,1066658.2105825867,1070998.8791709924
2015-12-27,5096354.17,5095420.51,Train,2015,12,27,6,1,4,0,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,5,307,0,1.0,20.0,20.0,1.0,3645783.09,3633106.61,3613917.61,3711607.1,3442735.4,3382073.59,5242225.8,5137790.23,3575283.76,3538078.72,3616235.888571429,3594301.3157142857,785629.2934267526,863027.355104432,3284927.4971428574,3276784.4557142854,684608.7833040907,712047.5036958357,3063417.668666667,3065641.638,1070735.3270025335,1074485.2938512603
2015-12-28,8179976.67,8163764.62,Train,2015,12,28,0,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,4,308,0,1.0,20.0,20.0,1.0,5096354.17,5095420.51,5050481.76,5131271.18,3272227.86,3176504.37,5114979.4,5281806.7,8484445.21,8405135.96,3828012.5399999996,3791988.945714286,964371.9564318168,1035610.342502778,3403043.1235714285,3399166.3785714284,839138.9570608811,862813.8235453134,3058555.281,3064229.3140000002,1060784.7897554673,1071691.917202112
2015-12-29,7760149.23,7689336.24,Train,2015,12,29,1,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,3,309,0,1.0,20.0,20.0,1.0,8179976.67,8163764.62,3719442.83,3727031.54,3089177.63,3106617.67,5018236.03,4955536.7,7063840.79,6908131.26,4275083.241428571,4225202.294285714,1898514.109004778,1933906.3099735074,3753596.61,3755399.2535714284,1525061.3475250513,1533046.5394672859,3160721.856666667,3160294.578,1368608.6988455828,1366065.8112878213
2015-12-30,5941753.52,5888436.34,Train,2015,12,30,2,0,4,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,2,310,0,1.0,20.0,20.0,1.0,7760149.23,7689336.24,3656481.63,3646146.76,2310884.14,2367574.49,4031497.64,4065929.95,5708142.92,5488862.89,4852327.012857144,4791245.822857142,2277813.681612794,2307566.346257945,4087237.4385714284,4082736.2942857146,1845746.5022894992,1841985.992035671,3252118.9633333334,3251421.229333333,1573195.4486653612,1566438.3092549767
2015-12-31,6375571.66,6217888.06,Train,2015,12,31,3,0,4,0,1,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,311,0,1.0,20.0,20.0,1.0,5941753.52,5888436.34,2398336.72,2262884.17,2671287.02,2646046.82,3221463.05,3262618.05,5625288.94,5528179.38,5178794.425714285,5111572.9057142865,2241329.5214379607,2277552.917108003,4346585.2514285715,4334226.426428571,1831986.78996202,1830114.9976776796,3315794.1593333334,3312171.442333333,1642941.439976236,1633040.816167507
2016-01-01,5846204.33,5354701.23,Train,2016,1,1,4,0,1,1,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,1,0,0,0,1.0,20.0,20.0,1.0,6375571.66,6217888.06,3229207.58,3048061.85,2923802.97,2954646.8,953639.35,978207.15,4576460.18,4315048.16,5746970.845714286,5676573.461428571,1896615.7459866274,1914758.907942797,4611177.011428571,4589357.943571429,1838902.7094196223,1825631.8875117262,3420931.113,3410680.4426666666,1735036.1946453508,1716928.489864009
2016-01-02,2558616.91,2072521.54,Train,2016,1,2,5,1,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,36,1,0,1.0,20.0,20.0,1.0,5846204.33,5354701.23,3645783.09,3633106.61,2965218.72,3081409.43,1852279.15,1907081.99,1625420.31,1281805.11,6120827.524285714,6006093.372857143,1542467.797447892,1550927.4048684835,4819919.965714285,4760790.4028571425,1798040.6408446275,1772224.5005143946,3584016.612333333,3556563.5786666665,1725035.556212253,1688820.1713220847
2016-01-03,2744446.82,2169775.39,Train,2016,1,3,6,1,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,35,2,0,0.0,0.0,0.0,0.0,2558616.91,2072521.54,5096354.17,5095420.51,3613917.61,3711607.1,2076429.7,2095572.96,1176312.94,876576.96,5965518.069999999,5783152.648571429,1856066.349374842,1996925.057547608,4790876.979285714,4688726.982142857,1833242.5616451695,1863906.1745420438,3607561.2043333333,3562078.2303333334,1705291.7832281936,1683510.008169055
2016-01-04,2387838.0,1861702.6,Train,2016,1,4,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,34,3,0,0.0,0.0,0.0,0.0,2744446.82,2169775.39,8179976.67,8163764.62,5050481.76,5131271.18,2287846.3,2292826.58,2651400.23,2169221.09,5629531.305714285,5365203.345714286,2217338.4244696368,2425111.904386915,4728771.922857143,4578596.145714286,1890029.7570950945,1968686.6297703136,3629828.441666667,3564551.6446666666,1688891.7992082087,1681334.2242816924
